1_event_id,2_event_type,3_event_clock,4_event_ns,5_event_value,6_event_ifrecovery,7_recovery_clock,8_recovery_ns,9_event_duration,10_function_name,11_function_parameter,12_trigger_dscr,13_trigger_expression,14_trigger_flags,15_trigger_priority,16_trigger_type,17_trigger_recovery_mode,18_trigger_recovery_expression,19_item_delay,20_item_name,21_item_type,22_item_value_type,23_item_dscr,24_item_flags,25_item_port,26_item_snmpcommunity,27_item_snmpoid,28_item_units
8745,3,1539705907,446070845,0,0,0,0,0,avg,5m,Interface GigabitEthernet0/3: High error rate,{17046}>{$IF_ERRORS_WARN:"GigabitEthernet0/3"}  or {17047}>{$IF_ERRORS_WARN:"GigabitEthernet0/3"},4,2,0,1,{17046}<{$IF_ERRORS_WARN:"GigabitEthernet0/3"}-2  and {17047}<{$IF_ERRORS_WARN:"GigabitEthernet0/3"}-2,300,Interface GigabitEthernet0/3: Outbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of outbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of outbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.20.4,
8801,3,1539706207,854956855,1,1,1539706207,854956855,0,avg,5m,Interface GigabitEthernet0/3: High error rate,{17046}>{$IF_ERRORS_WARN:"GigabitEthernet0/3"}  or {17047}>{$IF_ERRORS_WARN:"GigabitEthernet0/3"},4,2,0,1,{17046}<{$IF_ERRORS_WARN:"GigabitEthernet0/3"}-2  and {17047}<{$IF_ERRORS_WARN:"GigabitEthernet0/3"}-2,300,Interface GigabitEthernet0/3: Outbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of outbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of outbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.20.4,
8807,3,1539706207,854956855,0,0,0,0,0,avg,5m,Interface GigabitEthernet0/3: High error rate,{17046}>{$IF_ERRORS_WARN:"GigabitEthernet0/3"}  or {17047}>{$IF_ERRORS_WARN:"GigabitEthernet0/3"},4,2,0,1,{17046}<{$IF_ERRORS_WARN:"GigabitEthernet0/3"}-2  and {17047}<{$IF_ERRORS_WARN:"GigabitEthernet0/3"}-2,300,Interface GigabitEthernet0/3: Outbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of outbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of outbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.20.4,
8898,3,1539706507,701485313,1,1,1539706507,701485313,0,avg,5m,Interface GigabitEthernet0/3: High error rate,{17046}>{$IF_ERRORS_WARN:"GigabitEthernet0/3"}  or {17047}>{$IF_ERRORS_WARN:"GigabitEthernet0/3"},4,2,0,1,{17046}<{$IF_ERRORS_WARN:"GigabitEthernet0/3"}-2  and {17047}<{$IF_ERRORS_WARN:"GigabitEthernet0/3"}-2,300,Interface GigabitEthernet0/3: Outbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of outbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of outbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.20.4,
8904,3,1539706507,701485313,0,0,0,0,0,avg,5m,Interface GigabitEthernet0/3: High error rate,{17046}>{$IF_ERRORS_WARN:"GigabitEthernet0/3"}  or {17047}>{$IF_ERRORS_WARN:"GigabitEthernet0/3"},4,2,0,1,{17046}<{$IF_ERRORS_WARN:"GigabitEthernet0/3"}-2  and {17047}<{$IF_ERRORS_WARN:"GigabitEthernet0/3"}-2,300,Interface GigabitEthernet0/3: Outbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of outbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of outbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.20.4,
9032,3,1539765907,841347071,1,1,1539765907,844113627,0,avg,5m,Interface GigabitEthernet0/3: High error rate,{17046}>{$IF_ERRORS_WARN:"GigabitEthernet0/3"}  or {17047}>{$IF_ERRORS_WARN:"GigabitEthernet0/3"},4,2,0,1,{17046}<{$IF_ERRORS_WARN:"GigabitEthernet0/3"}-2  and {17047}<{$IF_ERRORS_WARN:"GigabitEthernet0/3"}-2,300,Interface GigabitEthernet0/3: Outbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of outbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of outbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.20.4,
9047,3,1539765907,844113627,0,0,0,0,0,avg,5m,Interface GigabitEthernet0/3: High error rate,{17046}>{$IF_ERRORS_WARN:"GigabitEthernet0/3"}  or {17047}>{$IF_ERRORS_WARN:"GigabitEthernet0/3"},4,2,0,1,{17046}<{$IF_ERRORS_WARN:"GigabitEthernet0/3"}-2  and {17047}<{$IF_ERRORS_WARN:"GigabitEthernet0/3"}-2,300,Interface GigabitEthernet0/3: Outbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of outbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of outbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.20.4,
9152,3,1539766207,714294204,1,1,1539766207,718208056,0,avg,5m,Interface GigabitEthernet0/3: High error rate,{17046}>{$IF_ERRORS_WARN:"GigabitEthernet0/3"}  or {17047}>{$IF_ERRORS_WARN:"GigabitEthernet0/3"},4,2,0,1,{17046}<{$IF_ERRORS_WARN:"GigabitEthernet0/3"}-2  and {17047}<{$IF_ERRORS_WARN:"GigabitEthernet0/3"}-2,300,Interface GigabitEthernet0/3: Outbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of outbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of outbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.20.4,
9169,3,1539766207,718208056,0,0,0,0,0,avg,5m,Interface GigabitEthernet0/3: High error rate,{17046}>{$IF_ERRORS_WARN:"GigabitEthernet0/3"}  or {17047}>{$IF_ERRORS_WARN:"GigabitEthernet0/3"},4,2,0,1,{17046}<{$IF_ERRORS_WARN:"GigabitEthernet0/3"}-2  and {17047}<{$IF_ERRORS_WARN:"GigabitEthernet0/3"}-2,300,Interface GigabitEthernet0/3: Outbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of outbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of outbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.20.4,
9223,3,1539766507,834310726,1,1,1539766507,839217476,0,avg,5m,Interface GigabitEthernet0/3: High error rate,{17046}>{$IF_ERRORS_WARN:"GigabitEthernet0/3"}  or {17047}>{$IF_ERRORS_WARN:"GigabitEthernet0/3"},4,2,0,1,{17046}<{$IF_ERRORS_WARN:"GigabitEthernet0/3"}-2  and {17047}<{$IF_ERRORS_WARN:"GigabitEthernet0/3"}-2,300,Interface GigabitEthernet0/3: Outbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of outbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of outbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.20.4,
9240,3,1539766507,839217476,0,0,0,0,0,avg,5m,Interface GigabitEthernet0/3: High error rate,{17046}>{$IF_ERRORS_WARN:"GigabitEthernet0/3"}  or {17047}>{$IF_ERRORS_WARN:"GigabitEthernet0/3"},4,2,0,1,{17046}<{$IF_ERRORS_WARN:"GigabitEthernet0/3"}-2  and {17047}<{$IF_ERRORS_WARN:"GigabitEthernet0/3"}-2,300,Interface GigabitEthernet0/3: Outbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of outbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of outbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.20.4,
9297,3,1539766808,2438527,1,1,1539766808,9224655,0,avg,5m,Interface GigabitEthernet0/3: High error rate,{17046}>{$IF_ERRORS_WARN:"GigabitEthernet0/3"}  or {17047}>{$IF_ERRORS_WARN:"GigabitEthernet0/3"},4,2,0,1,{17046}<{$IF_ERRORS_WARN:"GigabitEthernet0/3"}-2  and {17047}<{$IF_ERRORS_WARN:"GigabitEthernet0/3"}-2,300,Interface GigabitEthernet0/3: Outbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of outbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of outbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.20.4,
9303,3,1539766808,9224655,0,0,0,0,0,avg,5m,Interface GigabitEthernet0/3: High error rate,{17046}>{$IF_ERRORS_WARN:"GigabitEthernet0/3"}  or {17047}>{$IF_ERRORS_WARN:"GigabitEthernet0/3"},4,2,0,1,{17046}<{$IF_ERRORS_WARN:"GigabitEthernet0/3"}-2  and {17047}<{$IF_ERRORS_WARN:"GigabitEthernet0/3"}-2,300,Interface GigabitEthernet0/3: Outbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of outbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of outbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.20.4,
9433,3,1539767407,889195331,1,1,1539767407,890616065,0,avg,5m,Interface GigabitEthernet0/3: High error rate,{17046}>{$IF_ERRORS_WARN:"GigabitEthernet0/3"}  or {17047}>{$IF_ERRORS_WARN:"GigabitEthernet0/3"},4,2,0,1,{17046}<{$IF_ERRORS_WARN:"GigabitEthernet0/3"}-2  and {17047}<{$IF_ERRORS_WARN:"GigabitEthernet0/3"}-2,300,Interface GigabitEthernet0/3: Outbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of outbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of outbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.20.4,
9439,3,1539767407,890616065,0,0,0,0,0,avg,5m,Interface GigabitEthernet0/3: High error rate,{17046}>{$IF_ERRORS_WARN:"GigabitEthernet0/3"}  or {17047}>{$IF_ERRORS_WARN:"GigabitEthernet0/3"},4,2,0,1,{17046}<{$IF_ERRORS_WARN:"GigabitEthernet0/3"}-2  and {17047}<{$IF_ERRORS_WARN:"GigabitEthernet0/3"}-2,300,Interface GigabitEthernet0/3: Outbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of outbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of outbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.20.4,
9477,3,1539767707,255791916,1,1,1539767707,259996744,0,avg,5m,Interface GigabitEthernet0/3: High error rate,{17046}>{$IF_ERRORS_WARN:"GigabitEthernet0/3"}  or {17047}>{$IF_ERRORS_WARN:"GigabitEthernet0/3"},4,2,0,1,{17046}<{$IF_ERRORS_WARN:"GigabitEthernet0/3"}-2  and {17047}<{$IF_ERRORS_WARN:"GigabitEthernet0/3"}-2,300,Interface GigabitEthernet0/3: Outbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of outbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of outbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.20.4,
9483,3,1539767707,259996744,0,0,0,0,0,avg,5m,Interface GigabitEthernet0/3: High error rate,{17046}>{$IF_ERRORS_WARN:"GigabitEthernet0/3"}  or {17047}>{$IF_ERRORS_WARN:"GigabitEthernet0/3"},4,2,0,1,{17046}<{$IF_ERRORS_WARN:"GigabitEthernet0/3"}-2  and {17047}<{$IF_ERRORS_WARN:"GigabitEthernet0/3"}-2,300,Interface GigabitEthernet0/3: Outbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of outbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of outbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.20.4,
9517,3,1539768007,58538936,1,1,1539768007,64109009,0,avg,5m,Interface GigabitEthernet0/3: High error rate,{17046}>{$IF_ERRORS_WARN:"GigabitEthernet0/3"}  or {17047}>{$IF_ERRORS_WARN:"GigabitEthernet0/3"},4,2,0,1,{17046}<{$IF_ERRORS_WARN:"GigabitEthernet0/3"}-2  and {17047}<{$IF_ERRORS_WARN:"GigabitEthernet0/3"}-2,300,Interface GigabitEthernet0/3: Outbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of outbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of outbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.20.4,
9523,3,1539768007,64109009,0,0,0,0,0,avg,5m,Interface GigabitEthernet0/3: High error rate,{17046}>{$IF_ERRORS_WARN:"GigabitEthernet0/3"}  or {17047}>{$IF_ERRORS_WARN:"GigabitEthernet0/3"},4,2,0,1,{17046}<{$IF_ERRORS_WARN:"GigabitEthernet0/3"}-2  and {17047}<{$IF_ERRORS_WARN:"GigabitEthernet0/3"}-2,300,Interface GigabitEthernet0/3: Outbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of outbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of outbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.20.4,
9565,3,1539768307,154140936,1,1,1539768307,159184280,0,avg,5m,Interface GigabitEthernet0/3: High error rate,{17046}>{$IF_ERRORS_WARN:"GigabitEthernet0/3"}  or {17047}>{$IF_ERRORS_WARN:"GigabitEthernet0/3"},4,2,0,1,{17046}<{$IF_ERRORS_WARN:"GigabitEthernet0/3"}-2  and {17047}<{$IF_ERRORS_WARN:"GigabitEthernet0/3"}-2,300,Interface GigabitEthernet0/3: Outbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of outbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of outbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.20.4,
9571,3,1539768307,159184280,0,0,0,0,0,avg,5m,Interface GigabitEthernet0/3: High error rate,{17046}>{$IF_ERRORS_WARN:"GigabitEthernet0/3"}  or {17047}>{$IF_ERRORS_WARN:"GigabitEthernet0/3"},4,2,0,1,{17046}<{$IF_ERRORS_WARN:"GigabitEthernet0/3"}-2  and {17047}<{$IF_ERRORS_WARN:"GigabitEthernet0/3"}-2,300,Interface GigabitEthernet0/3: Outbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of outbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of outbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.20.4,
9734,3,1539785707,364850100,1,1,1539785707,367416486,0,avg,5m,Interface GigabitEthernet0/3: High error rate,{17046}>{$IF_ERRORS_WARN:"GigabitEthernet0/3"}  or {17047}>{$IF_ERRORS_WARN:"GigabitEthernet0/3"},4,2,0,1,{17046}<{$IF_ERRORS_WARN:"GigabitEthernet0/3"}-2  and {17047}<{$IF_ERRORS_WARN:"GigabitEthernet0/3"}-2,300,Interface GigabitEthernet0/3: Outbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of outbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of outbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.20.4,
9740,3,1539785707,367416486,0,0,0,0,0,avg,5m,Interface GigabitEthernet0/3: High error rate,{17046}>{$IF_ERRORS_WARN:"GigabitEthernet0/3"}  or {17047}>{$IF_ERRORS_WARN:"GigabitEthernet0/3"},4,2,0,1,{17046}<{$IF_ERRORS_WARN:"GigabitEthernet0/3"}-2  and {17047}<{$IF_ERRORS_WARN:"GigabitEthernet0/3"}-2,300,Interface GigabitEthernet0/3: Outbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of outbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of outbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.20.4,
9780,3,1539786007,862347852,1,1,1539786007,862347852,0,avg,5m,Interface GigabitEthernet0/3: High error rate,{17046}>{$IF_ERRORS_WARN:"GigabitEthernet0/3"}  or {17047}>{$IF_ERRORS_WARN:"GigabitEthernet0/3"},4,2,0,1,{17046}<{$IF_ERRORS_WARN:"GigabitEthernet0/3"}-2  and {17047}<{$IF_ERRORS_WARN:"GigabitEthernet0/3"}-2,300,Interface GigabitEthernet0/3: Outbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of outbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of outbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.20.4,
9786,3,1539786007,862347852,0,0,0,0,0,avg,5m,Interface GigabitEthernet0/3: High error rate,{17046}>{$IF_ERRORS_WARN:"GigabitEthernet0/3"}  or {17047}>{$IF_ERRORS_WARN:"GigabitEthernet0/3"},4,2,0,1,{17046}<{$IF_ERRORS_WARN:"GigabitEthernet0/3"}-2  and {17047}<{$IF_ERRORS_WARN:"GigabitEthernet0/3"}-2,300,Interface GigabitEthernet0/3: Outbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of outbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of outbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.20.4,
9878,3,1539786307,489453398,1,1,1539786307,489453398,0,avg,5m,Interface GigabitEthernet0/3: High error rate,{17046}>{$IF_ERRORS_WARN:"GigabitEthernet0/3"}  or {17047}>{$IF_ERRORS_WARN:"GigabitEthernet0/3"},4,2,0,1,{17046}<{$IF_ERRORS_WARN:"GigabitEthernet0/3"}-2  and {17047}<{$IF_ERRORS_WARN:"GigabitEthernet0/3"}-2,300,Interface GigabitEthernet0/3: Outbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of outbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of outbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.20.4,
9884,3,1539786307,489453398,0,0,0,0,0,avg,5m,Interface GigabitEthernet0/3: High error rate,{17046}>{$IF_ERRORS_WARN:"GigabitEthernet0/3"}  or {17047}>{$IF_ERRORS_WARN:"GigabitEthernet0/3"},4,2,0,1,{17046}<{$IF_ERRORS_WARN:"GigabitEthernet0/3"}-2  and {17047}<{$IF_ERRORS_WARN:"GigabitEthernet0/3"}-2,300,Interface GigabitEthernet0/3: Outbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of outbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of outbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.20.4,
9963,3,1539786607,244053748,1,1,1539786607,244053748,0,avg,5m,Interface GigabitEthernet0/3: High error rate,{17046}>{$IF_ERRORS_WARN:"GigabitEthernet0/3"}  or {17047}>{$IF_ERRORS_WARN:"GigabitEthernet0/3"},4,2,0,1,{17046}<{$IF_ERRORS_WARN:"GigabitEthernet0/3"}-2  and {17047}<{$IF_ERRORS_WARN:"GigabitEthernet0/3"}-2,300,Interface GigabitEthernet0/3: Outbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of outbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of outbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.20.4,
9969,3,1539786607,244053748,0,0,0,0,0,avg,5m,Interface GigabitEthernet0/3: High error rate,{17046}>{$IF_ERRORS_WARN:"GigabitEthernet0/3"}  or {17047}>{$IF_ERRORS_WARN:"GigabitEthernet0/3"},4,2,0,1,{17046}<{$IF_ERRORS_WARN:"GigabitEthernet0/3"}-2  and {17047}<{$IF_ERRORS_WARN:"GigabitEthernet0/3"}-2,300,Interface GigabitEthernet0/3: Outbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of outbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of outbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.20.4,
10060,3,1539786907,216048570,1,1,1539786907,216048570,0,avg,5m,Interface GigabitEthernet0/3: High error rate,{17046}>{$IF_ERRORS_WARN:"GigabitEthernet0/3"}  or {17047}>{$IF_ERRORS_WARN:"GigabitEthernet0/3"},4,2,0,1,{17046}<{$IF_ERRORS_WARN:"GigabitEthernet0/3"}-2  and {17047}<{$IF_ERRORS_WARN:"GigabitEthernet0/3"}-2,300,Interface GigabitEthernet0/3: Outbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of outbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of outbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.20.4,
10066,3,1539786907,216048570,0,0,0,0,0,avg,5m,Interface GigabitEthernet0/3: High error rate,{17046}>{$IF_ERRORS_WARN:"GigabitEthernet0/3"}  or {17047}>{$IF_ERRORS_WARN:"GigabitEthernet0/3"},4,2,0,1,{17046}<{$IF_ERRORS_WARN:"GigabitEthernet0/3"}-2  and {17047}<{$IF_ERRORS_WARN:"GigabitEthernet0/3"}-2,300,Interface GigabitEthernet0/3: Outbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of outbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of outbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.20.4,
